Song,Nation,Year,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13,SpectralCentroid,SpectralRolloff,SpectralFlatness,SpectralBandwidth,ZeroCrossingRate
6-Pack - Drunken Piece Of Shit (Mix 4),Germany,1994,11.840788841247559,72.94809341430664,-2.038341522216797,2.92880642414093,2.1422922611236572,14.224491119384766,3.813310146331787,8.334455490112305,5.623283624649048,17.97549533843994,0.6143440306186676,13.230550289154053,-1.336524486541748,2972.0216212644696,7391.27197265625,0.02544806059449905,3069.743143137028,0.11083984375
8 A.M. - The Fog Track,Germany,1994,-107.76970291137695,105.53172302246094,31.74923801422119,1.476091742515564,-29.075477600097656,8.092689990997314,-16.328765869140625,10.88298511505127,3.1928848028182983,10.004255771636965,-0.4383336156606674,6.9858763217926025,1.5647704601287842,2152.1601333895587,5598.6328125,0.00566145661287,2587.589202947155,0.0830078125
9 - 10 - Boy - Videobash,Germany,1992,-66.99128723144531,78.7537956237793,-10.248276233673096,35.44779968261719,-2.285736322402954,20.886189460754395,-5.22802209854126,14.979419708251953,-6.296096086502075,13.976190567016602,-3.2710418701171875,11.802341938018799,-2.080535650253296,2557.9266759213415,5566.3330078125,0.01976839359849685,2533.3077204207,0.11181640625
A-Head - Deep Down (Pressure Mix),Germany,1991,-50.57210159301758,80.8608169555664,11.791385650634766,32.72745895385742,6.4388587474823,23.83253288269043,-1.6909658908843994,17.03043556213379,-1.2249573469161987,13.760291576385498,-0.7889454364776611,11.786815643310547,-1.1294662952423096,2529.78292027933,6093.896484375,0.015707884915172998,2806.833743533275,0.08203125
A.B. Free Feat. Linda Rocco - Go Deeper (Platin & Blond Mix),Germany,1993,-140.66979217529297,81.4776840209961,17.13042640686035,35.363691329956055,5.501439571380615,20.300399780273438,-0.32212918996810913,15.12700366973877,-2.949337959289551,13.723199844360352,-4.662902593612671,7.439684629440308,-6.289836406707764,2490.035728181707,6061.5966796875,0.01160577731207005,2779.9695177159483,0.08837890625
A.B. Free Feat. Linda Rocco - Go Deeper (Trance Mix),Germany,1993,-139.71275329589844,79.68565368652344,13.808813095092772,28.70053100585937,2.685272693634033,15.901289939880373,-2.872188091278076,12.701740264892578,-4.057840824127197,13.147396087646484,-3.5493617057800293,6.383696556091309,-6.14182710647583,2556.7840661465625,6169.2626953125,0.0132240559905767,2794.3345258486443,0.10107421875
Abfahrt - Alone (It's Me) (Alley Cat Edit),Germany,1989,-238.54943084716794,78.76859283447266,33.017425537109375,26.50485324859619,21.483102798461914,8.951104640960693,-0.8984094858169556,4.648111820220947,-0.02640734612941735,7.123195171356201,-1.9409396052360535,6.607795000076294,-4.9963555335998535,2095.190999680399,5114.1357421875,0.0040236643981188,2712.408791792861,0.08642578125
Abfahrt - Alone (It's Me) (Breathless),Germany,1989,-176.79220581054688,73.6304702758789,21.77310276031494,27.236790657043457,26.402496337890625,11.09130859375,1.9072816371917725,8.201164245605469,3.7885719537734985,13.645294666290283,1.0368514657020569,10.806820869445803,-3.7685656547546387,2817.096165946734,7342.822265625,0.0111735090613365,3126.192444250664,0.078125
Abfahrt - Come Into My Life (Breathless Version),Germany,1992,-62.58678817749024,68.1639404296875,12.24189567565918,11.216899871826172,11.380487442016602,12.6608247756958,-2.548747062683105,11.898635864257812,-5.11152458190918,11.893057823181152,-5.625029563903809,6.528504371643066,-6.317417144775391,3309.5611852382103,7784.2529296875,0.0440350994467735,3170.05320678512,0.16455078125
Abfahrt - Come Into My Life (S.M.I².L.E. Version),Germany,1992,-83.43973541259766,86.57948303222656,4.840272426605225,17.842973709106445,9.26991367340088,13.126716613769531,-3.503465175628662,11.39112377166748,-4.355793952941895,12.213143348693848,-3.9098191261291504,6.573028564453125,-5.095503807067871,2578.131335898607,6309.228515625,0.0198991559445858,2809.0182423111974,0.1064453125
Ace The Space - 1 Gun - 2 Gun - 3 Gun - Roar!,Germany,1993,-87.05519104003906,101.87126541137695,-19.885156631469727,16.333287239074707,2.40114164352417,15.815334320068358,-0.41926831007003784,12.087932586669922,-2.8448086977005005,10.462686538696289,-2.345150113105774,8.469433784484863,-2.1901756525039673,2035.2979667577774,4155.908203125,0.0098891127854585,2221.9508245847487,0.0849609375
Ace The Space - 9 Is A Classic,Germany,1992,-65.50250244140625,87.6472396850586,-2.726814985275269,27.24137306213379,6.409763336181641,23.216651916503903,0.3896995484828949,14.61960792541504,-1.6763983964920044,11.933691024780272,-4.872458457946777,10.230159759521484,-3.7374634742736816,2294.8103537385778,5286.4013671875,0.0114248329773545,2543.777622209044,0.07080078125
Ace the Space - Ace goes crazy,Germany,1991,-117.47358322143555,52.73879432678223,-8.940793991088867,23.12150001525879,4.618575572967529,19.718308448791504,6.909872531890869,19.45193099975586,1.4747955799102783,14.621345520019531,0.36944469809532166,12.659790515899658,0.4412561357021332,3097.919635267528,6826.025390625,0.02345329336822025,2864.8866985283676,0.099365234375
Ace The Space - Ace In The Hole (Original Godfather Mix),Germany,1991,-115.92533111572266,52.56464385986328,-2.259613513946533,35.89181900024414,-7.635336399078369,31.61655807495117,-5.782143592834473,21.348392486572266,-1.2791948318481443,11.275386810302734,0.7703641653060913,13.374455451965332,2.943234205245972,3101.801736722603,6524.560546875,0.0143875172361731,2701.9891034006346,0.08154296875
Ace the Space - Ace In The Hole (T-Bone's Radical Dub),Germany,1991,-40.30825233459473,64.04642868041992,6.789538860321045,26.01045513153076,-3.142531156539917,23.118183135986328,2.0209063291549683,20.196130752563477,-0.8347252011299133,15.087135314941406,-4.533675670623779,8.278286933898926,-10.694826602935791,3062.916738615713,6847.55859375,0.01810135692358015,2904.670152842597,0.0947265625
Ace The Space - Go Voodoo!,Germany,1993,-106.50838851928711,107.90775299072266,-6.4651196002960205,16.55347442626953,8.20341968536377,14.63741397857666,1.212672472000122,16.186033248901367,-2.142420768737793,9.56270694732666,-0.33046483993530273,14.381541728973389,-4.497090578079224,2032.7410778515796,4516.58935546875,0.0076299593783914505,2475.9262767621613,0.07373046875
Ace The Space - HomeRave,Germany,1992,-163.08638763427734,140.64568328857422,-56.306983947753906,8.424356937408447,-19.86819076538086,-0.35403871536254883,-0.8343279361724854,1.400149166584015,-9.920207500457764,0.08248299360275266,-7.25426983833313,0.7099316418170929,-9.97555923461914,1651.7088503550303,2993.115234375,0.0025864723138511,1568.6891759981186,0.10107421875
Acid Jesus - 7a7,Germany,1994,-111.58545684814452,84.30488586425781,21.22134017944336,30.27483558654785,6.2189106941223145,28.222679138183597,2.417842149734497,20.447982788085938,-4.197726726531982,11.942794799804688,-3.470869302749634,7.263111114501953,-2.1349687576293945,2368.299725676948,6212.3291015625,0.0076200240291655,2808.8502956346165,0.060546875
Acid Jesus - Disappear,Germany,1993,-127.25321197509766,71.21189880371094,44.14838790893555,30.522884368896484,-4.431172847747803,11.947532653808594,-4.150494575500488,14.399103164672852,-4.627593994140625,10.297064781188965,-7.676418304443359,10.289764404296877,-3.859854698181152,3063.7248353624277,7407.421875,0.0236351899802684,3176.055055014403,0.10791015625
