Song,Nation,Year,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13,SpectralCentroid,SpectralRolloff,SpectralFlatness,SpectralBandwidth,ZeroCrossingRate
\3 Phase - Road 5,Germany,1994,67.32719419883803,48.05321438617943,23.653732329710124,16.60731956370535,11.339428314043628,8.948672441486325,10.852948903411102,8.106486244425332,10.082656655065387,6.9422862726969745,9.08197657111599,6.619553054450571,6.809009442528047,1056.0790652153958,2378.638073271663,0.024197318138172247,735.9844578068809,0.06699654937881132
\3 Phase - Rota,Germany,1993,69.45726728350688,41.40967590839294,29.37225655717406,15.344792720715276,10.98721104246759,9.959395862985172,7.934936475087125,9.998604151266765,7.522970870152576,6.570259878848865,7.378649293985829,5.898794951618991,7.503738175184053,1192.5554662698826,2201.3681016801397,0.04730078110152477,557.5549187712331,0.08732243362284026
\3 Phase - The Sun,Germany,1992,62.538688130948884,27.139965639137486,28.502976505161197,19.683613411894164,12.552517597774557,13.155182784008016,9.890174310464301,10.240810484657473,9.476137648119122,8.683186868092616,8.20092857512552,6.380481542686131,7.492544440434003,581.6216740487215,1265.3392204098188,0.013993243541904603,420.98375325637943,0.05852029109576149
\3 RD Electric - Hydro,Germany,1991,76.42100798765316,43.008646943807655,28.59823939746815,15.726962853322478,13.427895252421855,14.615627132816021,10.292940888151369,9.855486550852993,8.085339044877049,7.817838542306392,8.436591730516955,7.701270423064591,7.25937025296982,1046.3259704073978,2423.8580099827864,0.024170660072025642,729.6843842565478,0.07415926165058999
\3 RD Electric - Hydro - Electric,Germany,1991,79.09943018233496,38.247817261991635,25.49616231311476,20.397018304168036,13.109912150694008,13.241329852134761,10.4199317542113,11.526499421438233,9.437409102936131,10.758250263049783,8.281200812810575,9.113683160807902,9.517102425449004,716.358634549199,1851.839172417995,0.011979620196855268,578.3953149140557,0.0319470142842905
\3 RD Electric - Hydro - Galactica,Germany,1991,66.61624698250795,27.90503642257712,23.43483288023844,19.30148523036569,14.412245597833014,12.063938120256761,11.181744485172569,9.417108513587188,9.012469495953841,10.03090288473156,9.489400353331359,8.486026480760883,10.509016523840085,985.2743156219857,1361.6579908850279,0.025355282139963943,431.5566398091926,0.09947462053982335
\3 Times 6 - You Can Run (Hypnotic Mix),Germany,1990,56.555820989487124,23.506894679910083,19.681706472728063,11.769159633962142,12.054108864550315,11.088504236844905,9.342561269770776,8.14599914048852,6.744761133412977,6.812671627669911,8.332891247305078,7.802538136169055,7.349274546664295,631.2755203735646,1425.228456887453,0.01026972949168656,387.30262023995937,0.045356409804432084
\3 Times 6 - You Can Run (Mellow Mix),Germany,1990,46.948509415233126,27.639971110996647,18.26158435719746,12.767657465258273,13.443277091439302,11.237765375059679,9.826961451654629,7.155015598115504,7.674441065727254,5.85199397638898,6.868412065453642,6.651761781671478,7.058312635775925,699.8790802563691,1397.7200592978802,0.016489867949880863,429.63022211534286,0.0512069973564627
\3Phase - Der Klang Der Familie,Germany,1992,92.94145090439457,46.05238783347848,26.508859435396705,17.602268298138192,14.487769466077024,10.842227637023546,8.77067832364958,12.557035018038318,9.411715708134292,8.955894577456782,11.409174302464761,7.2981147656543595,9.768622216788645,1165.3317811448478,1823.5858786649428,0.04922934621247222,450.1184049765717,0.10491690108673811
\4 Reeves - Jumpin',Germany,1992,88.16037554521621,31.44501430682063,31.282671399903382,17.84745738292609,15.467590077911838,14.80189851280656,11.833263559484603,11.808155513696182,9.282887188410548,9.319090767357993,8.299485036663297,7.751221847161232,8.332141585906692,925.0395607046069,1595.6288577112914,0.027912502564245743,410.78692584081097,0.07848754590250723
